Id,Expected
f14e1e0ae936de314f2d95e6c487ffa6_0,453926 35 455206 35 456486 35 457766 35 459036 90 460316 90 461596 90 462871 110 464151 110 465431 110 466711 110 467986 120 469266 120 470546 120 471826 120 473106 130 474386 130 475666 130 476946 130 478221 140 479501 140 480781 140 482061 140 483341 145 484621 145 485901 145 487181 145 488456 155 489736 155 491016 155 492296 155 493576 160 494856 160 496136 160 497416 160 498696 165 499976 165 501256 165 502536 165 503816 170 505096 170 506376 170 507656 170 508936 170 510216 170 511496 170 512771 175 514051 175 515331 175 516611 175 517891 180 519171 180 520451 180 521731 180 523011 185 524291 185 525571 185 526851 185 528131 190 529411 190 530691 190 531971 190 533246 205 534526 205 535806 205 537086 205 538366 210 539646 210 540926 210 542206 210 543486 210 544766 210 546046 210 547326 210 548606 215 549886 215 551166 215 552446 215 553726 215 555006 215 556286 215 557566 220 558846 220 560126 220 561406 220 562686 220 563966 220 565246 220 566526 220 567801 230 569081 230 570361 230 571641 230 572921 230 574201 230 575481 230 576761 230 578041 235 579321 235 580601 235 581881 235 583156 240 584436 240 585716 240 586996 240 588276 245 589556 245 590836 245 592116 245 593396 250 594676 250 595956 250 597231 255 598511 255 599791 255 601071 255 602351 260 603631 260 604911 260 606191 260 607466 270 608746 270 610026 270 611306 270 612581 275 613861 275 615141 275 616421 275 617696 285 618976 285 620256 285 621536 285 622811 290 624091 290 625371 290 626651 290 627926 295 629206 295 630486 295 631766 295 633041 300 634321 300 635601 300 636866 310 638146 310 639426 310 640706 310 641971 325 643251 325 644531 325 645811 325 647056 15 647076 5 647086 330 648336 15 648356 5 648366 330 649616 15 649636 5 649646 330 650896 15 650916 5 650926 330 652166 370 653446 370 654726 370 656006 370 657286 365 658566 365 659846 365 661126 365 662396 375 663676 375 664956 375 666236 375 667511 380 668791 380 670071 380 671351 380 672626 385 673906 385 675186 385 676466 385 677741 390 679021 390 680301 390 681581 385 682861 385 684141 385 685421 385 686701 385 687981 385 689261 385 690541 385 691821 385 693101 385 694381 385 695661 385 696941 385 698221 385 699501 385 700781 385 702061 385 703341 385 704621 385 705901 385 707181 390 708461 390 709741 390 711021 390 712306 375 713586 375 714866 375 716146 375 717426 375 718706 375 719986 375 721266 375 722546 365 723826 365 725106 365 726386 360 727666 360 728946 360 730226 360 731506 360 732786 360 734066 360 735346 360 736631 355 737911 355 739191 355 740471 355 741751 355 743031 355 744311 355 745591 355 746871 355 748151 355 749431 355 750711 355 751991 355 753271 355 754551 355 755831 355 757116 350 758396 350 759676 350 760956 350 762236 350 763516 350 764796 350 766076 350 767356 350 768636 350 769916 350 771196 350 772476 350 773756 350 775036 350 776316 350 777596 350 778876 350 780156 350 781441 345 782721 345 784001 345 785281 345 786561 345 787841 345 789121 345 790401 345 791681 350 792961 350 794241 350 795521 350 796806 345 798086 345 799366 345 800646 345 801926 345 803206 345 804486 345 805766 345 807046 345 808326 345 809606 345 810886 345 812171 340 813451 340 814731 340 816011 340 817291 340 818571 340 819851 340 821136 340 822416 340 823696 340 824976 340 826261 335 827541 335 828821 335 830101 335 831386 330 832666 330 833946 330 835226 330 836506 330 837786 330 839066 330 840346 330 841631 325 842911 325 844191 325 845471 325 846756 320 848036 320 849316 320 850596 320 851881 315 853161 315 854441 315 855721 315 857006 310 858286 310 859566 310 860851 305 862131 305 863411 305 864691 305 865976 300 867256 300 868536 300 869816 300 871101 295 872381 295 873661 295 874941 295 876226 290 877506 290 878786 290 880066 290 881351 285 882631 285 883911 285 885191 285 886476 275 887756 275 889036 275 890316 275 891601 270 892881 270 894161 270 895441 270 896731 260 898011 260 899291 260 900576 255 901856 255 903136 255 904416 255 905701 250 906981 250 908261 250 909541 250 910831 235 912111 235 913391 235 914671 235 915966 215 917246 215 918526 215 919806 215 921101 195 922381 195 923661 195 924941 195 926266 25 926321 90 927546 25 927601 90 928826 25 928881 90 930106 25 930161 90 931456 70 932736 70 934016 70 935296 70 936596 40 937876 40 939156 40 940436 40
f14e1e0ae936de314f2d95e6c487ffa6_1,
df8e26031fbb5e52c41545ba55aadaa7_0,836146 10 837426 10 838706 10 839986 10 841256 35 842536 35 843816 35 845096 35 846371 50 847651 50 848931 50 850211 50 851466 80 852746 80 854026 80 855306 80 856576 95 857856 95 859136 95 860406 110 861686 110 862966 110 864246 110 865516 125 866796 125 868076 125 869356 125 870631 135 871911 135 873191 135 874471 135 875751 135 877031 135 878311 135 879591 135 880871 135 882151 135 883431 135 884711 135 885996 135 887276 135 888556 135 889836 135 891111 140 892391 140 893671 140 894951 140 896236 135 897516 135 898796 135 900071 140 901351 140 902631 140 903911 140 905191 140 906471 140 907751 140 909031 140 910311 140 911591 140 912871 140 914151 140 915431 135 916711 135 917991 135 919271 135 920551 135 921831 135 923111 135 924391 135 925666 140 926946 140 928226 140 929506 140 930786 140 932066 140 933346 140 934626 140 935891 155 937171 155 938451 155 939731 155 941006 155 942286 155 943566 155 944846 155 946126 155 947406 155 948686 155 949966 155 951246 155 952526 155 953806 155 955086 150 956366 150 957646 150 958926 150 960216 140 961496 140 962776 140 964056 140 965346 125 966626 125 967906 125 969186 125 970466 125 971746 125 973026 125 974306 125 975591 115 976871 115 978151 115 979431 115 980716 105 981996 105 983276 105 984556 105 985836 100 987116 100 988396 100 989686 85 990966 85 992246 85 993526 85 994811 75 996091 75 997371 75 998651 75
df8e26031fbb5e52c41545ba55aadaa7_1,
ea42b4eebc9e5a87e443434ac60af150_0,
ea42b4eebc9e5a87e443434ac60af150_1,580306 105 581586 105 582866 105 584146 105 585416 135 586696 135 587976 135 589256 135 590526 155 591806 155 593086 155 594366 155 595636 175 596916 175 598196 175 599461 195 600741 195 602021 195 603301 195 604571 215 605851 215 607131 215 608411 215 609681 230 610961 230 612241 230 613521 230 614796 240 616076 240 617356 240 618626 255 619906 255 621186 255 622466 255 623741 265 625021 265 626301 265 627581 265 628856 270 630136 270 631416 270 632691 280 633971 280 635251 280 636531 280 637806 290 639086 290 640366 290 641646 290 642926 290 644206 290 645486 290 646766 290 648041 300 649321 300 650601 300 651876 305 653156 305 654436 305 655716 305 656996 310 658276 310 659556 310 660836 310 662111 315 663391 315 664671 315 665951 315 667231 315 668511 315 669791 315 671071 315 672351 315 673631 315 674911 315 676191 320 677471 320 678751 320 680031 320 681311 320 682591 320 683871 320 685151 320 686431 320 687711 320 688991 320 690271 320 691551 320 692831 320 694111 320 695391 315 696671 315 697951 315 699231 315 700516 310 701796 310 703076 310 704356 310 705636 310 706916 310 708196 310 709476 310 710756 310 712036 310 713316 310 714596 305 715876 305 717156 305 718436 305 719721 300 721001 300 722281 300 723561 300 724841 295 726121 295 727401 295 728686 290 729966 290 731246 290 732526 290 733806 285 735086 285 736366 285 737646 285 738931 280 740211 280 741491 280 742771 280 744051 275 745331 275 746611 275 747896 265 749176 265 750456 265 751736 265 753016 260 754296 260 755576 260 756856 260 758141 255 759421 255 760701 255 761981 255 763266 245 764546 245 765826 245 767106 240 768386 240 769666 240 770946 240 772231 230 773511 230 774791 230 776071 230 777356 225 778636 225 779916 225 781196 225 782476 220 783756 220 785036 220 786321 210 787601 210 788881 210 790161 210 791446 195 792726 195 794006 195 795286 195 796571 185 797851 185 799131 185 800411 185 801696 175 802976 175 804256 175 805541 160 806821 160 808101 160 809381 160 810666 150 811946 150 813226 150 814506 150 815791 135 817071 135 818351 135 819631 135 820921 115 822201 115 823481 115 824771 90 826051 90 827331 90 828611 90 829911 50 831191 50 832471 50 833751 50
3f33c3ca4d5060a633a8d5b2b2b55157_0,426726 30 428006 30 429286 30 430566 30 431836 50 433116 50 434396 50 435676 50 436946 70 438226 70 439506 70 440786 70 442061 75 443341 75 444621 75 445896 85 447176 85 448456 85 449736 85 451011 95 452291 95 453571 95 454851 95 456126 105 457406 105 458686 105 459966 105 461241 115 462521 115 463801 115 465076 135 466356 135 467636 135 468916 135 470191 165 471471 165 472751 165 474031 165 475306 180 476586 180 477866 180 479146 180 480421 195 481701 195 482981 195 484251 215 485531 215 486811 215 488091 215 489366 225 490646 225 491926 225 493206 225 494481 240 495761 240 497041 240 498321 240 499596 250 500876 250 502156 250 503431 265 504711 265 505991 265 507271 265 508546 275 509826 275 511106 275 512386 275 513666 280 514946 280 516226 280 517506 280 518786 285 520066 285 521346 285 522621 295 523901 295 525181 295 526461 295 527741 300 529021 300 530301 300 531581 300 532861 305 534141 305 535421 305 536701 305 537976 315 539256 315 540536 315 541816 315 543096 315 544376 315 545656 315 546936 320 548216 320 549496 320 550776 320 552056 325 553336 325 554616 325 555896 325 557176 330 558456 330 559736 330 561016 330 562296 330 563576 330 564856 330 566141 330 567421 330 568701 330 569981 330 571261 335 572541 335 573821 335 575101 335 576381 340 577661 340 578941 340 580221 340 581501 340 582781 340 584061 340 585346 340 586626 340 587906 340 589186 340 590466 340 591746 340 593026 340 594306 340 595586 345 596866 345 598146 345 599426 345 600706 345 601986 345 603266 345 604551 345 605831 345 607111 345 608391 345 609671 345 610951 345 612231 345 613511 345 614796 340 616076 340 617356 340 618636 345 619916 345 621196 345 622476 345 623761 340 625041 340 626321 340 627601 340 628881 340 630161 340 631441 340 632726 335 634006 335 635286 335 636566 335 637846 335 639126 335 640406 335 641686 335 642971 335 644251 335 645531 335 646811 335 648096 330 649376 330 650656 330 651936 330 653216 330 654496 330 655776 330 657056 330 658336 330 659616 330 660896 330 662181 325 663461 325 664741 325 666021 325 667306 325 668586 325 669866 325 671146 325 672426 325 673706 325 674986 325 676271 320 677551 320 678831 320 680111 320 681396 315 682676 315 683956 315 685236 315 686516 315 687796 315 689076 315 690356 315 691636 315 692916 315 694196 315 695481 310 696761 310 698041 310 699321 310 700606 305 701886 305 703166 305 704446 305 705726 305 707006 305 708286 305 709571 300 710851 300 712131 300 713411 300 714696 295 715976 295 717256 295 718536 295 719826 285 721106 285 722386 285 723666 285 724951 280 726231 280 727511 280 728796 275 730076 275 731356 275 732636 275 733921 265 735201 265 736481 265 737761 265 739046 260 740326 260 741606 260 742886 260 744176 250 745456 250 746736 250 748056 205 749336 205 750616 205 751896 205 753186 195 754466 195 755746 195 757026 195 758311 185 759591 185 760871 185 762151 185 763436 180 764716 180 765996 180 767286 165 768566 165 769846 165 771126 165 772411 155 773691 155 774971 155 776251 155 777541 145 778821 145 780101 145 781381 145 782666 135 783946 135 785226 135 786561 75 787841 75 789121 75 790401 75 791696 55 792976 55 794256 55 795536 55 796841 25 798121 25 799401 25 800681 25
3f33c3ca4d5060a633a8d5b2b2b55157_1,
8b8ec74baddc22268d4b4ef4d95ceea1_0,475691 20 476971 20 478251 20 479531 20 480806 35 482086 35 483366 35 484641 45 485921 45 487201 45 488481 45 489756 55 491036 55 492316 55 493596 55 494871 60 496151 60 497431 60 498711 60 499991 65 501271 65 502551 65 503831 70 505111 70 506391 70 507671 70 508946 80 510226 80 511506 80 512786 80 514066 85 515346 85 516626 85 517906 85 519186 85 520466 85 521746 85 523026 90 524306 90 525586 90 526866 90 528146 95 529426 95 530706 95 531986 95 533266 95 534546 95 535826 95 537106 95 538381 105 539661 105 540941 105 542226 100 543506 100 544786 100 546066 100 547346 100 548626 100 549906 100 551186 100 552466 105 553746 105 555026 105 556306 105 557586 105 558866 105 560146 105 561426 105 562706 105 563986 105 565266 105 566546 105 567826 105 569106 105 570386 105 571666 105 572946 105 574226 105 575506 105 576786 105 578066 105 579346 105 580631 100 581911 100 583191 100 584471 100 585751 100 587031 100 588311 100 589591 100 590871 100 592151 100 593431 100 594711 100 595991 100 597271 100 598551 100 599831 100 601111 100 602391 100 603671 100 604951 100 606231 100 607511 100 608791 100 610076 95 611356 95 612636 95 613916 95 615196 95 616476 95 617756 95 619036 95 620316 95 621596 95 622876 95 624156 95 625436 95 626716 95 627996 95 629281 90 630561 90 631841 90 633121 90 634401 90 635681 90 636961 90 638241 90 639521 90 640801 90 642081 90 643366 85 644646 85 645926 85 647206 85 648491 80 649771 80 651051 80 652331 80 653611 80 654891 80 656171 80 657456 75 658736 75 660016 75 661296 75 662581 65 663861 65 665141 65 666421 65 667706 60 668986 60 670266 60 671551 50 672831 50 674111 50 675391 50 676676 35 677956 35 679236 35 680516 35 681801 25 683081 25 684361 25 685641 25
8b8ec74baddc22268d4b4ef4d95ceea1_1,
82ea2c193ac8d551c149b60f2965341c_0,343606 15 344886 15 346166 15 347446 15 348716 40 349996 40 351276 40 352556 40 353826 60 355106 60 356386 60 357666 60 358941 75 360221 75 361501 75 362781 75 364056 85 365336 85 366616 85 367896 85 369176 95 370456 95 371736 95 373016 95 374291 100 375571 100 376851 100 378131 105 379411 105 380691 105 381971 105 383246 115 384526 115 385806 115 387086 115 388366 115 389646 115 390926 115 392206 115 393481 125 394761 125 396041 125 397321 125 398601 125 399881 125 401161 125 402441 125 403721 125 405001 125 406281 125 407561 125 408841 130 410121 130 411401 130 412681 130 413961 130 415241 130 416521 130 417801 130 419081 130 420361 130 421641 130 422921 130 424201 130 425481 130 426761 130 428041 135 429321 135 430601 135 431881 135 433161 135 434441 135 435721 135 437001 135 438281 135 439561 135 440841 135 442121 135 443401 135 444681 135 445961 135 447241 135 448521 135 449801 135 451081 135 452361 135 453641 135 454921 135 456201 135 457481 135 458761 135 460041 135 461321 135 462601 135 463881 135 465161 135 466441 135 467721 135 469001 135 470281 135 471561 135 472841 135 474121 135 475401 135 476681 135 477961 135 479241 135 480521 135 481801 135 483081 135 484361 135 485641 135 486921 135 488201 135 489481 135 490761 135 492041 135 493321 135 494601 135 495881 135 497161 135 498441 135 499721 135 501001 135 502281 135 503556 135 504836 135 506116 135 507401 130 508681 130 509961 130 511241 130 512521 130 513801 130 515081 130 516361 130 517641 125 518921 125 520201 125 521481 125 522761 125 524041 125 525321 125 526601 125 527881 120 529161 120 530441 120 531721 120 533001 120 534281 120 535561 120 536841 120 538121 115 539401 115 540681 115 541961 115 543246 105 544526 105 545806 105 547086 105 548366 100 549646 100 550926 100 552206 95 553486 95 554766 95 556046 95 557331 80 558611 80 559891 80 561171 80 562456 65 563736 65 565016 65 566296 65 567581 45 568861 45 570141 45 571421 45
82ea2c193ac8d551c149b60f2965341c_1,
e8bfb905b78a91391adc0bb223c4eaf3_0,393401 40 394681 40 395961 40 397241 40 398516 50 399796 50 401076 50 402356 50 403631 60 404911 60 406191 60 407471 60 408746 65 410026 65 411306 65 412586 65 413861 70 415141 70 416421 70 417701 75 418981 75 420261 75 421541 75 422816 80 424096 80 425376 80 426656 80 427936 80 429216 80 430496 80 431776 80 433051 85 434331 85 435611 85 436891 85 438171 85 439451 85 440731 85 442011 85 443291 90 444571 90 445851 90 447131 90 448406 95 449686 95 450966 95 452246 95 453526 95 454806 95 456086 95 457366 95 458646 100 459926 100 461206 100 462486 100 463766 100 465046 100 466326 100 467606 100 468886 100 470166 100 471446 100 472726 105 474006 105 475286 105 476566 105 477846 105 479126 105 480406 105 481686 105 482971 100 484251 100 485531 100 486811 100 488091 105 489371 105 490651 105 491931 105 493211 105 494491 105 495771 105 497051 105 498336 105 499616 105 500896 105 502176 105 503456 105 504736 105 506016 105 507301 100 508581 100 509861 100 511141 100 512421 105 513701 105 514981 105 516261 105 517541 105 518821 105 520101 105 521381 105 522666 100 523946 100 525226 100 526506 100 527786 100 529066 100 530346 100 531626 100 532906 100 534186 100 535466 100 536746 100 538031 95 539311 95 540591 95 541871 95 543151 95 544431 95 545711 95 546991 95 548276 90 549556 90 550836 90 552116 85 553396 85 554676 85 555956 85 557241 80 558521 80 559801 80 561081 80 562366 70 563646 70 564926 70 566206 70 567496 55 568776 55 570056 55 571336 55 572626 35 573906 35 575186 35 576466 35
e8bfb905b78a91391adc0bb223c4eaf3_1,
0398846f67b5df7cdf3f33c3ca4d5060_0,436911 25 438191 25 439471 25 440751 25 442016 55 443296 55 444576 55 445851 65 447131 65 448411 65 449691 65 450966 75 452246 75 453526 75 454806 75 456081 85 457361 85 458641 85 459921 85 461196 95 462476 95 463756 95 465031 105 466311 105 467591 105 468871 105 470151 110 471431 110 472711 110 473991 110 475266 120 476546 120 477826 120 479106 120 480386 125 481666 125 482946 125 484221 135 485501 135 486781 135 488061 135 489341 140 490621 140 491901 140 493181 140 494461 140 495741 140 497021 140 498301 140 499576 150 500856 150 502136 150 503416 150 504696 150 505976 150 507256 150 508536 155 509816 155 511096 155 512376 155 513656 155 514936 155 516216 155 517496 155 518776 160 520056 160 521336 160 522611 165 523891 165 525171 165 526451 165 527731 170 529011 170 530291 170 531571 170 532851 170 534131 170 535411 170 536691 170 537971 175 539251 175 540531 175 541811 180 543091 180 544371 180 545651 180 546931 180 548211 180 549491 180 550771 180 552051 180 553331 180 554611 180 555891 180 557171 185 558451 185 559731 185 561011 185 562291 185 563571 185 564851 185 566131 190 567411 190 568691 190 569971 190 571246 195 572526 195 573806 195 575086 195 576366 195 577646 195 578926 195 580206 195 581486 195 582766 195 584046 195 585326 195 586606 195 587886 195 589166 195 590446 200 591726 200 593006 200 594286 200 595566 200 596846 200 598126 200 599406 200 600686 200 601966 200 603246 200 604526 200 605806 200 607086 200 608366 200 609646 200 610926 200 612206 200 613486 200 614766 200 616046 200 617326 200 618606 200 619886 200 621166 200 622446 200 623726 200 625006 200 626286 200 627566 200 628846 200 630126 200 631406 200 632686 200 633966 200 635246 200 636526 200 637806 200 639086 200 640366 200 641646 200 642921 205 644201 205 645481 205 646761 205 648041 205 649321 205 650601 205 651881 205 653161 205 654441 205 655721 205 657001 205 658281 205 659561 205 660841 205 662121 205 663401 205 664681 205 665961 205 667241 205 668521 205 669801 205 671076 210 672356 210 673636 210 674916 210 676196 210 677476 210 678756 210 680036 210 681316 210 682596 210 683876 210 685156 210 686436 210 687716 210 688996 210 690276 210 691556 210 692836 210 694116 210 695396 215 696676 215 697956 215 699236 215 700516 215 701796 215 703076 215 704356 215 705636 215 706916 215 708196 215 709476 215 710756 215 712036 215 713316 215 714596 215 715876 215 717156 215 718436 215 719716 215 720996 215 722276 215 723556 215 724836 215 726116 215 727396 215 728676 215 729956 215 731236 215 732516 215 733796 215 735076 215 736356 215 737636 215 738916 215 740196 215 741476 215 742756 215 744036 215 745316 215 746596 215 747876 215 749156 215 750436 215 751716 215 752996 215 754276 215 755556 215 756836 215 758121 210 759401 210 760681 210 761961 210 763241 205 764521 205 765801 205 767081 205 768361 205 769641 205 770921 205 772206 200 773486 200 774766 200 776046 200 777326 195 778606 195 779886 195 781166 195 782451 190 783731 190 785011 190 786296 185 787576 185 788856 185 790136 185 791426 170 792706 170 793986 170 795266 170 796556 160 797836 160 799116 160 800396 160 801681 155 802961 155 804241 155 805526 150 806806 150 808086 150 809366 150 810656 135 811936 135 813216 135 814496 135 815786 125 817066 125 818346 125 819626 125 820911 120 822191 120 823471 120 824756 115 826036 115 827316 115 828596 115 829881 105 831161 105 832441 105 833721 105 835001 105 836281 105 837561 105 838841 105 840126 100 841406 100 842686 100 843971 90 845251 90 846531 90 847811 90 849091 90 850371 90 851651 90 852931 90 854216 85 855496 85 856776 85 858056 85 859331 85 860611 85 861891 85 863171 85 864451 85 865731 85 867011 85 868291 85 869571 85 870851 85 872131 85 873416 80 874696 80 875976 80 877256 80 878536 75 879816 75 881096 75 882376 75 883656 75 884936 75 886216 75 887496 70 888776 70 890056 70 891336 70 892621 65 893901 65 895181 65 896461 65 897746 60 899026 60 900306 60 901591 50 902871 50 904151 50 905431 50 906716 45 907996 45 909276 45 910556 45 911846 30 913126 30 914406 30 915686 30 916966 25 918246 25 919526 25
